84,99.09106321631298897045780904591083526611328125
228,88.0408333391856245953022153116762638092041015625
87,83.0130950667037694756800192408263683319091796875
45,70.0190697831202015777307678945362567901611328125
778,53.010889874780076524984906427562236785888671875
391,52.0006686818941687988626654259860515594482421875
448,47.011788858221535747361485846340656280517578125
626,45.02312418904475777026163996197283267974853515625
341,45.00463895014306814346127794124186038970947265625
351,42.00738065586404701434730668552219867706298828125
34,42.0066236864567343900489504449069499969482421875
205,38.0153058749928476345303351990878582000732421875
277,37.01690362941833001286795479245483875274658203125
23,36.04011104212623450848695938475430011749267578125
141,35.00425418238402386350571759976446628570556640625
225,35.00029058201590714816120453178882598876953125
77,34.04073135086920132152954465709626674652099609375
253,34.0382903233085158944959403015673160552978515625
353,34.005063436978161917068064212799072265625
226,33.05727889110729478261418989859521389007568359375
136,33.0544916808076294501006486825644969940185546875
181,33.0060364421340324270204291678965091705322265625
222,32.00864575614235008060859399847686290740966796875
142,31.18916335864312117109875543974339962005615234375
1,31.023863177357043241499923169612884521484375
335,30.00917602290977725942866527475416660308837890625
634,30.00424885676952868607259006239473819732666015625
509,30.003918951227024791705844108946621417999267578125
523,30.0021567141851619453518651425838470458984375
436,29.004105056030343945394633919931948184967041015625
489,28.01415195826433546244516037404537200927734375
533,28.00259072968727735997163108550012111663818359375
483,27.007305085437128155945174512453377246856689453125
392,27.00638705216561419319987180642783641815185546875
4,27.0049806752634822260006330907344818115234375
345,27.002638791715522614822475588880479335784912109375
437,27.001943706770266118155632284469902515411376953125
14,26.0233375076176827178642270155251026153564453125
120,26.007270066511299688727376633323729038238525390625
693,26.006793606156140441498791915364563465118408203125
51,26.005181600283723497568644233979284763336181640625
562,26.0038604345620143476480734534561634063720703125
109,25.024899423553502941786064184270799160003662109375
49,25.02326829409167885387432761490345001220703125
81,25.014858963010251358127788989804685115814208984375
165,25.014288686058758770514032221399247646331787109375
75,25.013194317491670659592273295857012271881103515625
223,25.00301784203950461460408405400812625885009765625
237,24.017084925772024917023372836410999298095703125
543,24.00585413848830995675598387606441974639892578125
212,24.0037596365778398421753081493079662322998046875
329,24.0010560369217813558861962519586086273193359375
67,23.013022231288459806819446384906768798828125
191,23.0079195014550776932082953862845897674560546875
137,23.00724096193854251168886548839509487152099609375
582,23.004567877211389514968686853535473346710205078125
751,23.0041418000484299000163446180522441864013671875
355,23.002239144959020222813705913722515106201171875
209,23.0015565948077664870652370154857635498046875
251,22.02280393928034385453429422341287136077880859375
511,22.016667085694987093802410527132451534271240234375
258,22.009906731526228895745589397847652435302734375
612,22.008761390113431133386256988160312175750732421875
91,22.006910232890529499627518816851079463958740234375
749,22.001362471947150112328017712570726871490478515625
648,21.00860654094527291135818813927471637725830078125
326,21.0076231853135055871462100185453891754150390625
352,21.00756551133620320115369395352900028228759765625
487,21.00436918428001575875896378420293331146240234375
188,21.00199947971168512594886124134063720703125
702,21.000724304097079908615341992117464542388916015625
376,20.08818815859655160238617099821567535400390625
161,20.084211722677910216816599131561815738677978515625
449,20.026540902208953554008985520340502262115478515625
123,20.017583400496750556385450181551277637481689453125
390,20.012802124197701658658843371085822582244873046875
618,20.003300016614378620261049945838749408721923828125
470,20.00239439384704809299364569596946239471435546875
694,20.0022595647363914395100437104701995849609375
349,20.00222079394766439008890301920473575592041015625
94,20.001922910959450518930680118501186370849609375
553,20.001682615520724795032947440631687641143798828125
810,20.0003500692647975256477366201579570770263671875
255,19.0780185406178901530438452027738094329833984375
214,19.048332748170746953064735862426459789276123046875
308,19.0058967194741370576593908481299877166748046875
475,19.004223420410095712895781616680324077606201171875
280,19.00181038671200184353438089601695537567138671875
843,19.0009299098437480779466568492352962493896484375
139,18.0247798371023435493043507449328899383544921875
495,18.01318655971487459055424551479518413543701171875
46,18.00676101316224020365552860312163829803466796875
700,18.004779188391221822485022130422294139862060546875
106,18.003861309846541871593217365443706512451171875
569,18.0026785132935032152090570889413356781005859375
174,18.002316737130268364808216574601829051971435546875
245,18.002142990509810260846279561519622802734375
600,18.000352049160568412844440899789333343505859375
486,17.047327235143580281828690203838050365447998046875
8,17.011143928582413309413823299109935760498046875
384,17.004434702330744499931824975647032260894775390625
6,17.0039837197366097143458318896591663360595703125
736,17.003732871003048643387955962680280208587646484375
332,17.003416051077184789619423099793493747711181640625
26,17.002812027973146058457132312469184398651123046875
591,17.000697775980942338946988456882536411285400390625
863,17.000053303390171066666880506090819835662841796875
58,16.105875800894541072239007917232811450958251953125
721,16.023009749145746383192090434022247791290283203125
47,16.018283468427217286489394609816372394561767578125
124,16.015071042432492021134748938493430614471435546875
93,16.0100378915838490456735598854720592498779296875
