0, 1294.03, 2601.85, 1293.92, 2724.52, -1
1, 268.953, 559.902, 268.953, 564.024, -1
2, 747.693, 4227.69, 747.719, 4241.95, -1
3, 232.144, 1087.73, 232.146, 1096.7, -1
4, 71.1269, 69.6924, 71.1304, 65.7125, -1
5, 106.56, 115.26, 106.594, 120.192, -1
6, 92.3264, 1706.61, 92.3101, 1723.77, -1
7, 62.3541, 208.191, 62.3627, 207.958, -1
8, 154.726, 370.465, 154.755, 373.906, -1
9, 41.1314, 23.546, 41.1247, 18.2853, -1
10, 2.3098, 88.1061, 2.31047, 75.4005, -1
11, 16.6835, 152.036, 16.6839, 152.598, -1
12, 220.982, 1040.49, 220.985, 1042.28, -1
13, 511.795, 586.982, 511.726, 584.732, -1
14, 516.294, 2858.7, 516.301, 2861.34, -1
15, 0.5562, 0.1, 0.5562, 0.1, -1
16, 18.7142, 620.729, 18.7142, 636.668, -1
17, 952.866, 2254.59, 952.895, 2255.59, -1
18, 34.0076, 1049.92, 34.0181, 1051.45, -1
19, 87.737, 264.158, 87.7426, 271.507, -1
20, 115.585, 1815.7, 115.591, 1813.76, -1
21, 45.932, 326.931, 45.932, 327.931, -1
22, 289.65, 488.319, 289.653, 491.125, -1
23, 73.4676, 833.61, 73.4676, 831.645, -1
24, 11.4833, 219.703, 11.4834, 217.703, -1
25, 218.057, 688.957, 218.057, 694.957, -1
26, 242.712, 2356.41, 238.663, 2314.12, -1
27, 1.84975, 1, 1.84975, 1, -1
28, 353.565, 491.37, 353.574, 496.408, -1
29, 33.5078, 769.395, 33.508, 769.422, -1
30, 47.1073, 86.4409, 47.1076, 89.4409, -1
31, 114.893, 854.957, 114.899, 850.957, -1
32, 136.791, 1138.92, 136.793, 1139.42, -1
33, 3.46293, 9.29438, 3.46297, 9.29438, -1
34, 162.678, 125.771, 162.655, 125.771, -1
35, 144.304, 145.332, 144.304, 145.332, -1
36, 351.994, 1296.24, 351.797, 1296.24, -1
37, 1088.91, 1308.9, 1084.97, 1253.66, -1
38, 91.4683, 148.766, 91.4752, 148.766, -1
39, 193.524, 83.4946, 193.532, 83.4946, -1
40, 0.86755, 1, 0.867551, 1, -1
41, 255.807, 1581.34, 255.814, 1585.06, -1
42, 86.9584, 354.028, 86.9592, 354.028, -1
43, 121.48, 125.941, 121.464, 125.941, -1
44, 908.266, 3617.22, 908.149, 3618.96, -1
45, 170.467, 357.053, 166.329, 353.062, -1
